locale,treatment_url,control_url,cluster,score,qualifies,reason
zh-TW,https://funnytools.win/tools/age-calculator/,https://funnytools.win/tools/break-reminder/,time,90,yes,same locale zh-TW; same page_type tool; same cluster time; crawl age delta 13d (10/15); internal links delta 0 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity low-similarity-0.671 (5/5); utility family calculator/time (2/7)
en,https://funnytools.win/en/tools/random-wheel/,https://funnytools.win/en/tools/dice-roller/,random,91,yes,same locale en; same page_type tool; same cluster random; crawl age delta 9d (10/15); internal links delta 1 (12/12); crawl depth matched; impression bucket 1-10/0 (4/8); similarity similarity-not-recorded (5/5); utility family random/random (7/7)
en,https://funnytools.win/en/tools/random-wheel/,https://funnytools.win/en/tools/password-generator/,random,91,yes,same locale en; same page_type tool; same cluster random; crawl age delta 8d (10/15); internal links delta 3 (12/12); crawl depth matched; impression bucket 1-10/0 (4/8); similarity similarity-not-recorded (5/5); utility family random/random (7/7)
en,https://funnytools.win/en/tools/random-wheel/,https://funnytools.win/en/tools/random-name-picker/,random,91,yes,same locale en; same page_type tool; same cluster random; crawl age delta 12d (10/15); internal links delta 1 (12/12); crawl depth matched; impression bucket 1-10/0 (4/8); similarity similarity-not-recorded (5/5); utility family random/random (7/7)
en,https://funnytools.win/en/tools/random-wheel/,https://funnytools.win/en/tools/random-number-picker/,random,91,yes,same locale en; same page_type tool; same cluster random; crawl age delta 9d (10/15); internal links delta 3 (12/12); crawl depth matched; impression bucket 1-10/0 (4/8); similarity similarity-not-recorded (5/5); utility family random/random (7/7)
en,https://funnytools.win/en/tools/random-wheel/,https://funnytools.win/en/tools/this-or-that/,random,91,yes,same locale en; same page_type tool; same cluster random; crawl age delta 9d (10/15); internal links delta 2 (12/12); crawl depth matched; impression bucket 1-10/0 (4/8); similarity similarity-not-recorded (5/5); utility family random/random (7/7)
en,https://funnytools.win/en/tools/random-wheel/,https://funnytools.win/en/tools/uuid-generator/,random,81,yes,same locale en; same page_type tool; same cluster random; crawl age delta 28d (0/15); internal links delta 3 (12/12); crawl depth matched; impression bucket 1-10/0 (4/8); similarity similarity-not-recorded (5/5); utility family random/random (7/7)
en,https://funnytools.win/en/tools/random-wheel/,https://funnytools.win/en/tools/what-to-eat/,random,95,yes,same locale en; same page_type tool; same cluster random; crawl age delta 10d (10/15); internal links delta 2 (12/12); crawl depth matched; impression bucket 1-10/1-10 (8/8); similarity similarity-not-recorded (5/5); utility family random/random (7/7)
en,https://funnytools.win/en/tools/remove-duplicate-lines/,https://funnytools.win/en/tools/base64/,text,100,yes,same locale en; same page_type tool; same cluster text; crawl age delta 3d (15/15); internal links delta 0 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity similarity-not-recorded (5/5); utility family text/text (7/7)
en,https://funnytools.win/en/tools/remove-duplicate-lines/,https://funnytools.win/en/tools/case-converter/,text,100,yes,same locale en; same page_type tool; same cluster text; crawl age delta 3d (15/15); internal links delta 3 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity similarity-not-recorded (5/5); utility family text/text (7/7)
en,https://funnytools.win/en/tools/remove-duplicate-lines/,https://funnytools.win/en/tools/character-counter/,text,96,yes,same locale en; same page_type tool; same cluster text; crawl age delta 1d (15/15); internal links delta 6 (8/12); crawl depth matched; impression bucket 0/0 (8/8); similarity similarity-not-recorded (5/5); utility family text/text (7/7)
en,https://funnytools.win/en/tools/remove-duplicate-lines/,https://funnytools.win/en/tools/csv-to-json/,text,100,yes,same locale en; same page_type tool; same cluster text; crawl age delta 0d (15/15); internal links delta 3 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity low-similarity-0.724 (5/5); utility family text/text (7/7)
en,https://funnytools.win/en/tools/remove-duplicate-lines/,https://funnytools.win/en/tools/json-formatter/,text,95,yes,same locale en; same page_type tool; same cluster text; crawl age delta 11d (10/15); internal links delta 3 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity similarity-not-recorded (5/5); utility family text/text (7/7)
en,https://funnytools.win/en/tools/remove-duplicate-lines/,https://funnytools.win/en/tools/json-to-csv/,text,100,yes,same locale en; same page_type tool; same cluster text; crawl age delta 2d (15/15); internal links delta 1 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity low-similarity-0.724 (5/5); utility family text/text (7/7)
en,https://funnytools.win/en/tools/remove-duplicate-lines/,https://funnytools.win/en/tools/markdown-previewer/,text,100,yes,same locale en; same page_type tool; same cluster text; crawl age delta 3d (15/15); internal links delta 0 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity similarity-not-recorded (5/5); utility family text/text (7/7)
en,https://funnytools.win/en/tools/remove-duplicate-lines/,https://funnytools.win/en/tools/remove-empty-lines/,text,100,yes,same locale en; same page_type tool; same cluster text; crawl age delta 3d (15/15); internal links delta 0 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity similarity-not-recorded (5/5); utility family text/text (7/7)
en,https://funnytools.win/en/tools/remove-duplicate-lines/,https://funnytools.win/en/tools/sort-lines/,text,90,yes,same locale en; same page_type tool; same cluster text; crawl age delta 18d (5/15); internal links delta 0 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity similarity-not-recorded (5/5); utility family text/text (7/7)
en,https://funnytools.win/en/tools/remove-duplicate-lines/,https://funnytools.win/en/tools/url-encoder/,text,100,yes,same locale en; same page_type tool; same cluster text; crawl age delta 5d (15/15); internal links delta 4 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity similarity-not-recorded (5/5); utility family text/text (7/7)
en,https://funnytools.win/en/tools/remove-duplicate-lines/,https://funnytools.win/en/tools/word-counter/,text,95,yes,same locale en; same page_type tool; same cluster text; crawl age delta 9d (10/15); internal links delta 3 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity similarity-not-recorded (5/5); utility family text/text (7/7)
en,https://funnytools.win/en/tools/remove-empty-lines/,https://funnytools.win/en/tools/base64/,text,100,yes,same locale en; same page_type tool; same cluster text; crawl age delta 0d (15/15); internal links delta 0 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity similarity-not-recorded (5/5); utility family text/text (7/7)
en,https://funnytools.win/en/tools/remove-empty-lines/,https://funnytools.win/en/tools/case-converter/,text,100,yes,same locale en; same page_type tool; same cluster text; crawl age delta 6d (15/15); internal links delta 3 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity similarity-not-recorded (5/5); utility family text/text (7/7)
en,https://funnytools.win/en/tools/remove-empty-lines/,https://funnytools.win/en/tools/character-counter/,text,96,yes,same locale en; same page_type tool; same cluster text; crawl age delta 4d (15/15); internal links delta 6 (8/12); crawl depth matched; impression bucket 0/0 (8/8); similarity similarity-not-recorded (5/5); utility family text/text (7/7)
en,https://funnytools.win/en/tools/remove-empty-lines/,https://funnytools.win/en/tools/csv-to-json/,text,100,yes,same locale en; same page_type tool; same cluster text; crawl age delta 3d (15/15); internal links delta 3 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity low-similarity-0.724 (5/5); utility family text/text (7/7)
en,https://funnytools.win/en/tools/remove-empty-lines/,https://funnytools.win/en/tools/json-formatter/,text,95,yes,same locale en; same page_type tool; same cluster text; crawl age delta 14d (10/15); internal links delta 3 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity similarity-not-recorded (5/5); utility family text/text (7/7)
en,https://funnytools.win/en/tools/remove-empty-lines/,https://funnytools.win/en/tools/json-to-csv/,text,100,yes,same locale en; same page_type tool; same cluster text; crawl age delta 5d (15/15); internal links delta 1 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity low-similarity-0.724 (5/5); utility family text/text (7/7)
en,https://funnytools.win/en/tools/remove-empty-lines/,https://funnytools.win/en/tools/markdown-previewer/,text,100,yes,same locale en; same page_type tool; same cluster text; crawl age delta 6d (15/15); internal links delta 0 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity similarity-not-recorded (5/5); utility family text/text (7/7)
en,https://funnytools.win/en/tools/remove-empty-lines/,https://funnytools.win/en/tools/remove-duplicate-lines/,text,100,yes,same locale en; same page_type tool; same cluster text; crawl age delta 3d (15/15); internal links delta 0 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity similarity-not-recorded (5/5); utility family text/text (7/7)
en,https://funnytools.win/en/tools/remove-empty-lines/,https://funnytools.win/en/tools/sort-lines/,text,90,yes,same locale en; same page_type tool; same cluster text; crawl age delta 21d (5/15); internal links delta 0 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity similarity-not-recorded (5/5); utility family text/text (7/7)
en,https://funnytools.win/en/tools/remove-empty-lines/,https://funnytools.win/en/tools/url-encoder/,text,95,yes,same locale en; same page_type tool; same cluster text; crawl age delta 8d (10/15); internal links delta 4 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity similarity-not-recorded (5/5); utility family text/text (7/7)
en,https://funnytools.win/en/tools/remove-empty-lines/,https://funnytools.win/en/tools/word-counter/,text,95,yes,same locale en; same page_type tool; same cluster text; crawl age delta 12d (10/15); internal links delta 3 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity similarity-not-recorded (5/5); utility family text/text (7/7)
en,https://funnytools.win/en/tools/savings-goal/,https://funnytools.win/en/tools/compound-interest/,money,91,yes,same locale en; same page_type tool; same cluster money; crawl age delta 14d (10/15); internal links delta 0 (12/12); crawl depth matched; impression bucket 0/1-10 (4/8); similarity similarity-not-recorded (5/5); utility family calculator/calculator (7/7)
en,https://funnytools.win/en/tools/savings-goal/,https://funnytools.win/en/tools/inflation/,money,90,yes,same locale en; same page_type tool; same cluster money; crawl age delta 17d (5/15); internal links delta 0 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity similarity-not-recorded (5/5); utility family calculator/calculator (7/7)
en,https://funnytools.win/en/tools/savings-goal/,https://funnytools.win/en/tools/mortgage-payment/,money,90,yes,same locale en; same page_type tool; same cluster money; crawl age delta 20d (5/15); internal links delta 0 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity similarity-not-recorded (5/5); utility family calculator/calculator (7/7)
en,https://funnytools.win/en/tools/savings-goal/,https://funnytools.win/en/tools/net-salary/,money,91,yes,same locale en; same page_type tool; same cluster money; crawl age delta 13d (10/15); internal links delta 0 (12/12); crawl depth matched; impression bucket 0/1-10 (4/8); similarity similarity-not-recorded (5/5); utility family calculator/calculator (7/7)
en,https://funnytools.win/en/tools/savings-goal/,https://funnytools.win/en/tools/overtime-pay/,money,100,yes,same locale en; same page_type tool; same cluster money; crawl age delta 3d (15/15); internal links delta 0 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity similarity-not-recorded (5/5); utility family calculator/calculator (7/7)
en,https://funnytools.win/en/tools/seating-chart/,https://funnytools.win/en/tools/gpa-calculator/,study,80,yes,same locale en; same page_type tool; same cluster study; crawl age delta 23d (0/15); internal links delta 5 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity similarity-not-recorded (5/5); utility family draw/calculator (2/7)
en,https://funnytools.win/en/tools/seating-chart/,https://funnytools.win/en/tools/group-generator/,study,91,yes,same locale en; same page_type tool; same cluster study; crawl age delta 7d (15/15); internal links delta 0 (12/12); crawl depth matched; impression bucket 0/1-10 (4/8); similarity low-similarity-0.593 (5/5); utility family draw/random (2/7)
